experiment,backbone,variant,n_train,seed,fold,domain,kind,stage,component,mediator,head,lr,alpha,criterion,score,lower_is_better,selected,rank,n_candidates,tie_size,edge,at_grid_edge,margin,n_val_scored,n_val_kind,n_val_users,note
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.0003,0.0,val_srocc_mean,0.34661669054388583,False,1,1,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.001,0.0,val_srocc_mean,0.33273147543763276,False,0,2,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.003,0.0,val_srocc_mean,0.24730625060420505,False,0,4,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.01,0.0,val_srocc_mean,0.19196338507068625,False,0,6,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.03,0.0,val_srocc_mean,0.1810774966377379,False,0,7,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.1,0.0,val_srocc_mean,0.21335660771046172,False,0,5,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.3,0.0,val_srocc_mean,0.14781738936255642,False,0,8,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,1.0,0.0,val_srocc_mean,0.07342014184611112,False,0,9,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,3.0,0.0,val_srocc_mean,0.034016921150184364,False,0,10,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,10.0,0.0,val_srocc_mean,0.02269312193524184,False,0,11,11,1,,0,0.013885215106253068,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,val_srocc_mean,0.2885813961739355,False,1,1,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0003,0.0,val_srocc_mean,0.2714173166204839,False,0,2,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.001,0.0,val_srocc_mean,0.2123592848052792,False,0,3,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.003,0.0,val_srocc_mean,0.1619710275943352,False,0,6,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.01,0.0,val_srocc_mean,0.164421012013373,False,0,5,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.03,0.0,val_srocc_mean,0.13291931405094795,False,0,7,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.1,0.0,val_srocc_mean,0.19396712665887006,False,0,4,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.3,0.0,val_srocc_mean,0.07760516408678739,False,0,9,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,1.0,0.0,val_srocc_mean,0.07942789544564095,False,0,8,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,3.0,0.0,val_srocc_mean,0.017536959067431575,False,0,10,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,10.0,0.0,val_srocc_mean,-0.023200568071696282,False,0,11,11,1,lr:min,1,0.017164079553451617,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,val_srocc_mean,0.2886130420502045,False,1,1,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.0003,0.0,val_srocc_mean,0.25934400712952393,False,0,2,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.001,0.0,val_srocc_mean,0.17791610401639005,False,0,3,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.003,0.0,val_srocc_mean,0.13772525706067043,False,0,5,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.01,0.0,val_srocc_mean,0.12878285646708534,False,0,6,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.03,0.0,val_srocc_mean,0.09543448660601435,False,0,8,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.1,0.0,val_srocc_mean,0.1563079130674184,False,0,4,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.3,0.0,val_srocc_mean,0.09763440733800195,False,0,7,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,1.0,0.0,val_srocc_mean,-0.021363078398090433,False,0,10,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,3.0,0.0,val_srocc_mean,0.034912298475312784,False,0,9,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,10.0,0.0,val_srocc_mean,-0.047460908209166035,False,0,11,11,1,lr:min,1,0.02926903492068056,6.0,user_units,6.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0001,0.0,n_units,26.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0001,0.0,mediator_width,4096.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,n_units,26.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,n_units,26.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,n_units,26.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0003,0.0,n_units,26.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0003,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0003,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0003,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0003,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,n_units,26.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,n_units,26.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,0.01,val_mse,0.764240394094774,True,0,17,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,0.03162277660168379,val_mse,0.7640346635973403,True,0,16,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,0.1,val_mse,0.7633973493596607,True,0,15,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,0.31622776601683794,val_mse,0.7614709710686429,True,0,14,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,1.0,val_mse,0.7556590068823568,True,0,13,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,3.1622776601683795,val_mse,0.7400012508537731,True,0,12,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,10.0,val_mse,0.7069698338270721,True,0,11,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,31.622776601683793,val_mse,0.661075384476339,True,0,10,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,100.0,val_mse,0.6214128324150449,True,0,8,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,316.22776601683796,val_mse,0.5973574194773515,True,0,6,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,1000.0,val_mse,0.5860556135501163,True,0,4,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,3162.2776601683795,val_mse,0.5819543438428683,True,0,2,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,10000.0,val_mse,0.5815330524617259,True,1,1,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,31622.776601683792,val_mse,0.5854127969013277,True,0,3,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,100000.0,val_mse,0.5969271680937488,True,0,5,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,316227.7660168379,val_mse,0.6206131874042092,True,0,7,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,emotion,,,1000000.0,val_mse,0.6537253752109551,True,0,9,17,1,,0,0.0004212913811423302,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,diagnostic,stage1,stage1_ridge,emotion,,,,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,0.01,val_mse,1.0215920318517828,True,0,17,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,0.03162277660168379,val_mse,1.0212605836731097,True,0,16,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,0.1,val_mse,1.0201825615101299,True,0,15,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,0.31622776601683794,val_mse,1.0168153306760408,True,0,14,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,1.0,val_mse,1.006798683840489,True,0,13,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,3.1622776601683795,val_mse,0.9802692300465767,True,0,12,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,10.0,val_mse,0.9258040351543433,True,0,11,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,31.622776601683793,val_mse,0.8514265751895359,True,0,10,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,100.0,val_mse,0.7852990387424267,True,0,9,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,316.22776601683796,val_mse,0.7431868839690866,True,0,8,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,1000.0,val_mse,0.7230505255823729,True,0,7,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,3162.2776601683795,val_mse,0.7147749579462702,True,0,6,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,10000.0,val_mse,0.7106043200626462,True,0,5,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,31622.776601683792,val_mse,0.7075805817750588,True,0,4,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,100000.0,val_mse,0.7050170157682089,True,0,3,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,316227.7660168379,val_mse,0.7031910360167791,True,0,2,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_ridge,shuffled,,,1000000.0,val_mse,0.7023559279189489,True,1,1,17,1,alpha:max,1,0.0008351080978302727,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,diagnostic,stage1,stage1_ridge,shuffled,,,,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,0.0001,0.0,val_mse,0.9500180327966988,True,0,6,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,0.0003,0.0,val_mse,0.8727656635603753,True,0,5,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,0.001,0.0,val_mse,0.7270057763928963,True,0,3,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,0.003,0.0,val_mse,0.6713266609442009,True,0,2,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,0.01,0.0,val_mse,0.6403118618450032,True,1,1,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,0.03,0.0,val_mse,0.756976458900215,True,0,4,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,0.1,0.0,val_mse,1.12364391584511,True,0,7,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,0.3,0.0,val_mse,323.12158334594284,True,0,10,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,1.0,0.0,val_mse,196.66835582007596,True,0,9,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,3.0,0.0,val_mse,16.631602391238022,True,0,8,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_mlp,emotion_mlp,,10.0,0.0,val_mse,23747536.739009578,True,0,11,11,1,,0,0.031014799099197687,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,diagnostic,stage1,stage1_mlp,emotion_mlp,,0.01,0.0,n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,0.0001,0.0,val_joint_loss,1.1157503802751814,True,0,5,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,0.0003,0.0,val_joint_loss,0.8850067099604861,True,0,3,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,0.001,0.0,val_joint_loss,0.7916224041292778,True,1,1,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,0.003,0.0,val_joint_loss,0.8457909860938273,True,0,2,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,0.01,0.0,val_joint_loss,0.9606001361495748,True,0,4,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,0.03,0.0,val_joint_loss,1.1655824034899096,True,0,6,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,0.1,0.0,val_joint_loss,17.590633225120428,True,0,7,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,0.3,0.0,val_joint_loss,503.9609226965951,True,0,8,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,1.0,0.0,val_joint_loss,29871.002917831964,True,0,9,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,3.0,0.0,val_joint_loss,219162025.29465434,True,0,10,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,stage1,stage1_joint,emotion_joint,,10.0,0.0,val_joint_loss,37682606556.115036,True,0,11,11,1,,0,0.054168581964549545,210.0,images,,score_weight=1.0
efficiency,Qwen3-VL 8B,C,100,1,0,landscape,selection,population_head,giaa_mlp,,mlp,0.0001,0.0,val_mse,1.0649564888877392,True,0,7,11,1,,0,0.06186016911364722,210.0,images,,
